id,url_id,user_id,event_type,timestamp,details
1676,1676,328,created,2025-03-16 00:34:25,"{""short_code"":""e2hTVG"",""original_url"":""https://opswise.net/warm/island/1676""}"
1677,1677,358,created,2026-02-04 01:21:52,"{""short_code"":""kw9aAt"",""original_url"":""https://hackstack.io/mellow/network/1677""}"
1678,1678,184,created,2025-07-30 08:34:36,"{""short_code"":""Gvhpxz"",""original_url"":""https://acme.dev/cobalt/zenith/1678""}"
1679,1679,163,created,2025-10-07 18:41:35,"{""short_code"":""It5zrO"",""original_url"":""https://example.com/urban/valley/1679""}"
1680,1680,178,created,2025-01-16 07:26:35,"{""short_code"":""u0w3gk"",""original_url"":""https://opswise.net/tidy/kernel/1680""}"
1681,1681,244,created,2025-06-15 03:09:42,"{""short_code"":""rqnPSC"",""original_url"":""https://hackstack.io/mellow/kernel/1681""}"
1682,1682,269,created,2026-02-10 18:00:17,"{""short_code"":""5BmbTL"",""original_url"":""https://example.com/rapid/quartz/1682""}"
1683,1683,108,created,2025-11-07 11:53:08,"{""short_code"":""V6KcoB"",""original_url"":""https://acme.dev/warm/journey/1683""}"
1684,1684,264,created,2025-02-12 14:35:42,"{""short_code"":""tQvDVs"",""original_url"":""https://opswise.net/calm/meadow/1684""}"
1685,1685,192,created,2025-06-15 00:38:46,"{""short_code"":""ssPqA4"",""original_url"":""https://acme.dev/forest/meadow/1685""}"
1686,1686,73,created,2026-01-03 18:31:23,"{""short_code"":""hRLVos"",""original_url"":""https://example.com/brisk/quartz/1686""}"
1687,1687,343,created,2025-12-15 09:49:51,"{""short_code"":""sg10SB"",""original_url"":""https://acme.dev/warm/river/1687""}"
1688,1688,208,created,2025-08-01 09:43:47,"{""short_code"":""JQeoZi"",""original_url"":""https://relay.cloud/urban/delta/1688""}"
1689,1689,232,created,2026-01-10 19:03:44,"{""short_code"":""4KfyTV"",""original_url"":""https://example.com/harbor/harvest/1689""}"
1690,1690,187,created,2025-01-17 22:07:54,"{""short_code"":""xnJEKP"",""original_url"":""https://opswise.net/proud/lagoon/1690""}"
1691,1691,105,created,2025-10-28 10:31:11,"{""short_code"":""3xNcf1"",""original_url"":""https://seeded.app/keen/network/1691""}"
1692,1692,173,created,2025-10-05 16:56:17,"{""short_code"":""uRWY6v"",""original_url"":""https://relay.cloud/brisk/canyon/1692""}"
1693,1693,288,created,2026-01-07 02:29:23,"{""short_code"":""8JpY33"",""original_url"":""https://example.com/keen/canyon/1693""}"
1694,1694,99,created,2025-02-10 01:25:50,"{""short_code"":""8JsBwO"",""original_url"":""https://example.com/dawn/canyon/1694""}"
1695,1695,288,created,2025-01-06 05:17:06,"{""short_code"":""dxRXpC"",""original_url"":""https://example.com/proud/field/1695""}"
1696,1696,258,created,2026-01-28 08:00:31,"{""short_code"":""KFZhde"",""original_url"":""https://hackstack.io/warm/orbit/1696""}"
1697,1697,289,created,2025-10-15 08:00:26,"{""short_code"":""ThLV3y"",""original_url"":""https://opswise.net/clear/engine/1697""}"
1698,1698,360,created,2025-01-20 07:50:36,"{""short_code"":""gGJ7Vk"",""original_url"":""https://seeded.app/jade/lagoon/1698""}"
1699,1699,179,created,2025-02-23 16:04:20,"{""short_code"":""aLFefN"",""original_url"":""https://opswise.net/calm/trail/1699""}"
1700,1700,76,created,2026-02-18 20:38:12,"{""short_code"":""9sLkrD"",""original_url"":""https://seeded.app/rapid/field/1700""}"
1701,1701,241,created,2025-05-04 20:09:43,"{""short_code"":""YwB3AQ"",""original_url"":""https://acme.dev/warm/quartz/1701""}"
1702,1702,94,created,2025-01-26 18:24:55,"{""short_code"":""UFCYU6"",""original_url"":""https://opswise.net/navy/pioneer/1702""}"
1703,1703,32,created,2025-03-15 04:22:42,"{""short_code"":""if6Juy"",""original_url"":""https://opswise.net/gold/meadow/1703""}"
1704,1704,337,created,2025-05-21 14:52:38,"{""short_code"":""EX2B6M"",""original_url"":""https://opswise.net/brisk/kernel/1704""}"
1705,1705,299,created,2025-03-20 05:26:27,"{""short_code"":""4VjQcM"",""original_url"":""https://example.com/harbor/canyon/1705""}"
1706,1706,386,created,2025-02-26 12:15:01,"{""short_code"":""XF15Tj"",""original_url"":""https://hackstack.io/jade/engine/1706""}"
1707,1707,266,created,2025-03-15 02:48:32,"{""short_code"":""UuwoRA"",""original_url"":""https://relay.cloud/ivory/orbit/1707""}"
1708,1708,292,created,2025-02-25 20:10:17,"{""short_code"":""Mjcau0"",""original_url"":""https://acme.dev/mellow/kernel/1708""}"
1709,1709,396,created,2026-01-02 21:15:37,"{""short_code"":""A3ssuK"",""original_url"":""https://opswise.net/jade/uplink/1709""}"
1710,1710,177,created,2026-02-05 21:49:19,"{""short_code"":""gUfpZ9"",""original_url"":""https://seeded.app/jade/uplink/1710""}"
1711,1711,24,created,2025-01-30 19:26:00,"{""short_code"":""nkjKQS"",""original_url"":""https://hackstack.io/tidy/uplink/1711""}"
1712,1712,289,created,2025-08-05 12:19:26,"{""short_code"":""9Higva"",""original_url"":""https://example.com/clear/journey/1712""}"
1713,1713,135,created,2025-08-25 12:20:26,"{""short_code"":""8bmrTk"",""original_url"":""https://hackstack.io/brisk/signal/1713""}"
1714,1714,295,created,2025-03-03 01:59:31,"{""short_code"":""lMSkJO"",""original_url"":""https://opswise.net/vivid/signal/1714""}"
1715,1715,196,created,2025-12-04 06:26:55,"{""short_code"":""uNYD5Q"",""original_url"":""https://seeded.app/brisk/signal/1715""}"
1716,1716,62,created,2025-11-09 14:01:43,"{""short_code"":""cibcRF"",""original_url"":""https://example.com/silver/journey/1716""}"
1717,1717,206,created,2025-01-20 06:31:30,"{""short_code"":""8EwGIb"",""original_url"":""https://opswise.net/proud/signal/1717""}"
1718,1718,374,created,2025-06-09 13:19:27,"{""short_code"":""5arOft"",""original_url"":""https://seeded.app/calm/uplink/1718""}"
1719,1719,119,created,2025-06-21 17:24:39,"{""short_code"":""CuRegC"",""original_url"":""https://example.com/cobalt/orbit/1719""}"
1720,1720,44,created,2025-03-20 04:29:55,"{""short_code"":""fUWkIZ"",""original_url"":""https://acme.dev/calm/journey/1720""}"
1721,1721,168,created,2025-01-23 17:58:38,"{""short_code"":""f8fgvl"",""original_url"":""https://relay.cloud/quiet/signal/1721""}"
1722,1722,32,created,2025-06-26 15:03:39,"{""short_code"":""hyHHhV"",""original_url"":""https://example.com/dawn/pioneer/1722""}"
1723,1723,132,created,2025-07-27 18:44:29,"{""short_code"":""yRWV6r"",""original_url"":""https://relay.cloud/ivory/signal/1723""}"
1724,1724,230,created,2025-02-03 09:57:59,"{""short_code"":""aenGi5"",""original_url"":""https://example.com/cobalt/engine/1724""}"
1725,1725,304,created,2025-08-31 06:23:20,"{""short_code"":""ihuGVB"",""original_url"":""https://acme.dev/vivid/engine/1725""}"
1726,1726,301,created,2025-03-26 21:27:29,"{""short_code"":""mlq0kX"",""original_url"":""https://example.com/ivory/valley/1726""}"
1727,1727,60,created,2025-02-17 02:37:45,"{""short_code"":""zKwmbC"",""original_url"":""https://hackstack.io/vivid/harvest/1727""}"
1728,1728,380,created,2025-07-07 11:44:49,"{""short_code"":""UwR5sd"",""original_url"":""https://acme.dev/quiet/journey/1728""}"
1729,1729,210,created,2026-02-08 08:58:05,"{""short_code"":""PaHiWr"",""original_url"":""https://example.com/mellow/network/1729""}"
1730,1730,278,created,2025-03-23 05:10:37,"{""short_code"":""YxdHst"",""original_url"":""https://relay.cloud/silver/engine/1730""}"
1731,1731,282,created,2025-03-16 21:44:26,"{""short_code"":""uftq1i"",""original_url"":""https://example.com/ivory/meadow/1731""}"
1732,1732,305,created,2025-10-27 06:44:48,"{""short_code"":""lAuaL8"",""original_url"":""https://seeded.app/brisk/valley/1732""}"
1733,1733,317,created,2025-06-06 08:03:19,"{""short_code"":""2rtkZN"",""original_url"":""https://hackstack.io/dawn/engine/1733""}"
1734,1734,44,created,2026-02-19 01:26:18,"{""short_code"":""jgoWW9"",""original_url"":""https://seeded.app/jade/journey/1734""}"
1735,1735,67,created,2025-07-03 18:27:48,"{""short_code"":""EKMbkT"",""original_url"":""https://relay.cloud/rapid/kernel/1735""}"
1736,1736,368,created,2025-12-31 15:29:52,"{""short_code"":""7aSW1b"",""original_url"":""https://relay.cloud/cobalt/pioneer/1736""}"
1737,1737,321,created,2025-04-30 23:08:44,"{""short_code"":""aEjSUw"",""original_url"":""https://hackstack.io/ivory/garden/1737""}"
1738,1738,256,created,2025-06-15 07:11:37,"{""short_code"":""WIxIiM"",""original_url"":""https://example.com/lively/meadow/1738""}"
1739,1739,8,created,2025-09-06 18:42:33,"{""short_code"":""X1dgeB"",""original_url"":""https://seeded.app/navy/harvest/1739""}"
1740,1740,277,created,2025-02-20 02:56:23,"{""short_code"":""8aXLnT"",""original_url"":""https://hackstack.io/clear/meadow/1740""}"
1741,1741,394,created,2026-01-03 20:29:58,"{""short_code"":""yDJR4f"",""original_url"":""https://hackstack.io/quiet/orbit/1741""}"
1742,1742,121,created,2026-01-04 03:26:25,"{""short_code"":""4zGQof"",""original_url"":""https://hackstack.io/lively/valley/1742""}"
1743,1743,325,created,2026-02-17 08:13:32,"{""short_code"":""ODnHvN"",""original_url"":""https://relay.cloud/navy/beacon/1743""}"
1744,1744,292,created,2025-01-26 19:49:55,"{""short_code"":""61AolX"",""original_url"":""https://hackstack.io/dawn/harvest/1744""}"
1745,1745,298,created,2025-04-04 08:03:28,"{""short_code"":""zGwien"",""original_url"":""https://example.com/brisk/river/1745""}"
1746,1746,211,created,2025-08-27 22:18:49,"{""short_code"":""A24PXk"",""original_url"":""https://seeded.app/brisk/beacon/1746""}"
1747,1747,11,created,2025-12-27 06:59:02,"{""short_code"":""wzmP6V"",""original_url"":""https://hackstack.io/brisk/harvest/1747""}"
1748,1748,17,created,2025-12-15 18:17:13,"{""short_code"":""324hpK"",""original_url"":""https://acme.dev/lively/journey/1748""}"
1749,1749,8,created,2025-01-11 01:56:37,"{""short_code"":""CeYonF"",""original_url"":""https://relay.cloud/jade/window/1749""}"
1750,1750,354,created,2025-01-17 13:58:41,"{""short_code"":""8s0gIO"",""original_url"":""https://opswise.net/ember/quartz/1750""}"
1751,1751,39,created,2025-03-20 03:26:00,"{""short_code"":""zgiXTb"",""original_url"":""https://seeded.app/jade/delta/1751""}"
1752,1752,307,created,2025-02-13 04:09:50,"{""short_code"":""2HicAy"",""original_url"":""https://example.com/cobalt/quartz/1752""}"
1753,1753,308,created,2025-01-20 21:24:29,"{""short_code"":""7zJd6o"",""original_url"":""https://acme.dev/tidy/trail/1753""}"
1754,1754,319,created,2025-10-28 18:58:00,"{""short_code"":""MmBVvx"",""original_url"":""https://seeded.app/jade/delta/1754""}"
1755,1755,380,created,2025-08-02 11:18:32,"{""short_code"":""N8jlwR"",""original_url"":""https://example.com/urban/garden/1755""}"
1756,1756,101,created,2025-05-02 14:42:40,"{""short_code"":""eWZwYw"",""original_url"":""https://seeded.app/calm/pioneer/1756""}"
1757,1757,140,created,2025-12-02 11:42:57,"{""short_code"":""lhcY7c"",""original_url"":""https://hackstack.io/rapid/uplink/1757""}"
1758,1758,43,created,2025-10-04 16:21:05,"{""short_code"":""HLAKD7"",""original_url"":""https://relay.cloud/jade/field/1758""}"
1759,1759,130,created,2025-01-18 00:38:15,"{""short_code"":""F66zCV"",""original_url"":""https://acme.dev/calm/kernel/1759""}"
1760,1760,265,created,2025-12-10 08:14:22,"{""short_code"":""qP6WSd"",""original_url"":""https://acme.dev/jade/quartz/1760""}"
1761,1761,268,created,2025-09-24 03:20:30,"{""short_code"":""mQuwNf"",""original_url"":""https://seeded.app/brisk/delta/1761""}"
1762,1762,105,created,2025-09-17 18:00:46,"{""short_code"":""kREvZF"",""original_url"":""https://example.com/forest/anchor/1762""}"
1763,1763,119,created,2025-03-24 10:06:26,"{""short_code"":""UiPQxd"",""original_url"":""https://acme.dev/mellow/signal/1763""}"
1764,1764,124,created,2025-11-04 21:54:00,"{""short_code"":""W0ZHnY"",""original_url"":""https://example.com/proud/yard/1764""}"
1765,1765,337,created,2025-03-01 12:15:20,"{""short_code"":""70rWCN"",""original_url"":""https://example.com/quiet/window/1765""}"
1766,1766,217,created,2025-08-14 05:02:46,"{""short_code"":""cK2ED4"",""original_url"":""https://opswise.net/opal/meadow/1766""}"
1767,1767,361,created,2025-04-07 07:20:11,"{""short_code"":""BnisIt"",""original_url"":""https://example.com/calm/network/1767""}"
1768,1768,293,created,2025-10-02 11:16:22,"{""short_code"":""h62crm"",""original_url"":""https://acme.dev/opal/quartz/1768""}"
1769,1769,57,created,2026-02-20 03:57:28,"{""short_code"":""sylJxY"",""original_url"":""https://seeded.app/forest/quartz/1769""}"
1770,1770,295,created,2025-03-07 14:20:51,"{""short_code"":""u1G51q"",""original_url"":""https://opswise.net/quiet/orbit/1770""}"
1771,1771,236,created,2025-01-18 03:39:15,"{""short_code"":""U6LNXi"",""original_url"":""https://hackstack.io/forest/anchor/1771""}"
1772,1772,31,created,2025-05-19 07:05:10,"{""short_code"":""5ksAaS"",""original_url"":""https://example.com/vivid/canyon/1772""}"
1773,1773,331,created,2025-10-03 18:23:21,"{""short_code"":""4lVevu"",""original_url"":""https://example.com/cobalt/journey/1773""}"
1774,1774,254,created,2025-01-28 05:07:37,"{""short_code"":""8iSHf8"",""original_url"":""https://relay.cloud/lively/garden/1774""}"
1775,1775,107,created,2025-05-31 07:17:19,"{""short_code"":""7P442M"",""original_url"":""https://acme.dev/young/signal/1775""}"
1776,1776,165,created,2025-12-27 04:51:18,"{""short_code"":""GPuRhW"",""original_url"":""https://hackstack.io/forest/signal/1776""}"
1777,1777,2,created,2025-10-21 12:40:10,"{""short_code"":""X5pmsT"",""original_url"":""https://hackstack.io/forest/island/1777""}"
1778,1778,147,created,2025-09-29 19:28:42,"{""short_code"":""S6DAqw"",""original_url"":""https://seeded.app/mellow/window/1778""}"
1779,1779,387,created,2025-12-30 22:53:31,"{""short_code"":""Z8kld1"",""original_url"":""https://relay.cloud/ivory/beacon/1779""}"
1780,1780,181,created,2025-06-17 03:55:26,"{""short_code"":""q1z4cs"",""original_url"":""https://acme.dev/silver/delta/1780""}"
1781,1781,172,created,2025-01-16 09:00:36,"{""short_code"":""uMhCWD"",""original_url"":""https://acme.dev/forest/window/1781""}"
1782,1782,35,created,2026-02-06 14:24:35,"{""short_code"":""Fh1wwP"",""original_url"":""https://acme.dev/amber/uplink/1782""}"
1783,1783,312,created,2025-02-01 03:36:18,"{""short_code"":""35D8Vh"",""original_url"":""https://relay.cloud/gold/zenith/1783""}"
1784,1784,313,created,2025-04-21 01:52:05,"{""short_code"":""JvRxU0"",""original_url"":""https://opswise.net/jade/harvest/1784""}"
1785,1785,214,created,2025-04-01 20:28:50,"{""short_code"":""KBiQMF"",""original_url"":""https://example.com/silver/island/1785""}"
1786,1786,215,created,2025-10-28 05:12:55,"{""short_code"":""S3GD41"",""original_url"":""https://acme.dev/proud/valley/1786""}"
1787,1787,379,created,2025-02-09 19:46:37,"{""short_code"":""LtiHQJ"",""original_url"":""https://seeded.app/young/field/1787""}"
1788,1788,43,created,2025-02-22 19:24:33,"{""short_code"":""Ftgjry"",""original_url"":""https://relay.cloud/ember/anchor/1788""}"
1789,1789,290,created,2025-02-04 09:52:40,"{""short_code"":""OAuYnx"",""original_url"":""https://seeded.app/navy/signal/1789""}"
1790,1790,266,created,2025-10-27 10:54:24,"{""short_code"":""Ldngrt"",""original_url"":""https://hackstack.io/brisk/delta/1790""}"
1791,1791,237,created,2025-04-29 18:45:44,"{""short_code"":""XMRxn4"",""original_url"":""https://hackstack.io/jade/anchor/1791""}"
1792,1792,89,created,2025-10-29 06:05:54,"{""short_code"":""pezLqF"",""original_url"":""https://opswise.net/ivory/field/1792""}"
1793,1793,88,created,2025-08-30 04:43:55,"{""short_code"":""KYS4ML"",""original_url"":""https://acme.dev/vivid/valley/1793""}"
1794,1794,148,created,2025-06-27 10:19:28,"{""short_code"":""8DoGWT"",""original_url"":""https://acme.dev/ember/network/1794""}"
1795,1795,246,created,2025-09-20 13:03:48,"{""short_code"":""TSgnWU"",""original_url"":""https://acme.dev/young/island/1795""}"
1796,1796,38,created,2025-02-19 05:53:27,"{""short_code"":""EGKY2O"",""original_url"":""https://acme.dev/rapid/network/1796""}"
1797,1797,281,created,2025-07-04 03:36:58,"{""short_code"":""HVg3kv"",""original_url"":""https://relay.cloud/ember/valley/1797""}"
1798,1798,292,created,2025-03-31 20:29:08,"{""short_code"":""ZuU5Rj"",""original_url"":""https://example.com/brisk/yard/1798""}"
1799,1799,169,created,2025-05-09 23:30:24,"{""short_code"":""gHPRDn"",""original_url"":""https://relay.cloud/brisk/trail/1799""}"
1800,1800,349,created,2025-01-23 23:28:07,"{""short_code"":""Q1xAPH"",""original_url"":""https://example.com/rapid/window/1800""}"
1801,1801,222,created,2025-07-03 08:09:54,"{""short_code"":""WzWtJk"",""original_url"":""https://relay.cloud/ember/yard/1801""}"
1802,1802,295,created,2025-06-04 20:30:03,"{""short_code"":""eOsOTb"",""original_url"":""https://opswise.net/silver/beacon/1802""}"
1803,1803,273,created,2025-04-27 09:42:24,"{""short_code"":""1h8DXD"",""original_url"":""https://seeded.app/vivid/beacon/1803""}"
1804,1804,287,created,2025-05-15 02:32:22,"{""short_code"":""pnlEk2"",""original_url"":""https://opswise.net/young/kernel/1804""}"
1805,1805,284,created,2025-01-24 06:04:57,"{""short_code"":""UaQy2A"",""original_url"":""https://relay.cloud/cobalt/island/1805""}"
1806,1806,390,created,2025-07-02 12:54:07,"{""short_code"":""ZmQufF"",""original_url"":""https://hackstack.io/jade/canyon/1806""}"
1807,1807,327,created,2026-01-03 14:18:37,"{""short_code"":""BFzQJK"",""original_url"":""https://acme.dev/tidy/signal/1807""}"
1808,1808,124,created,2026-01-06 23:32:18,"{""short_code"":""FDVBcs"",""original_url"":""https://acme.dev/jade/quartz/1808""}"
1809,1809,276,created,2025-08-29 07:39:32,"{""short_code"":""IvCbEI"",""original_url"":""https://opswise.net/silver/quartz/1809""}"
1810,1810,127,created,2025-03-14 18:59:36,"{""short_code"":""cllNEG"",""original_url"":""https://example.com/dawn/harvest/1810""}"
1811,1811,361,created,2025-06-19 15:11:27,"{""short_code"":""cW1saG"",""original_url"":""https://example.com/ivory/garden/1811""}"
1812,1812,162,created,2025-03-06 15:42:15,"{""short_code"":""8moX72"",""original_url"":""https://hackstack.io/quiet/engine/1812""}"
1813,1813,380,created,2025-01-21 04:49:33,"{""short_code"":""S8WeTM"",""original_url"":""https://example.com/tidy/lagoon/1813""}"
1814,1814,372,created,2025-05-23 03:46:22,"{""short_code"":""qS7hC8"",""original_url"":""https://hackstack.io/rapid/harvest/1814""}"
1815,1815,198,created,2025-07-04 13:28:44,"{""short_code"":""S9Vd5d"",""original_url"":""https://hackstack.io/tidy/network/1815""}"
1816,1816,158,created,2025-01-03 06:34:10,"{""short_code"":""2jhKLM"",""original_url"":""https://acme.dev/tidy/meadow/1816""}"
